年月日,観客数,試合時間,年,月,日,降水量の合計(mm),平均気温(℃),スコア(ホーム),スコア(相手),スコア(合計),スコア(差),直前試合のスコア(ホーム),直前試合のスコア(相手),直前試合のスコア(合計),直前試合のスコア(差),月別平均観客数,日別平均観客数,勝敗_○,勝敗_●,直前試合の勝敗_○,直前試合の勝敗_●,対戦相手_オリックス,対戦相手_ソフトバンク,対戦相手_ヤクルト,対戦相手_ロッテ,対戦相手_中日,対戦相手_巨人,対戦相手_広島,対戦相手_日本ハム,対戦相手_楽天,対戦相手_阪神,先発投手_今井,先発投手_十亀,先発投手_多和田,先発投手_岸,先発投手_帆足,先発投手_涌井,先発投手_牧田,先発投手_石井一,先発投手_菊池,先発投手_西口,先発投手_野上,球場_大宮,球場_新潟,球場_東京ドーム,球場_皇子山,球場_県営大宮,球場_西武ドーム,球場_那覇,曜日_日,曜日_月,曜日_木,曜日_水,曜日_火,曜日_金
2022/4/20,7261,171,2022,4,20,2.0,11.1,3,0,3,3,4,0,4,4,17693.64,20765.17,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2022/4/22,10224,159,2022,4,22,19.5,18.4,3,0,3,3,3,0,3,3,17693.64,19673.16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022/4/23,26257,194,2022,4,23,0.0,20.4,3,7,10,-4,3,0,3,3,17693.64,21263.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/4/24,14901,204,2022,4,24,2.0,16.3,6,3,9,3,3,7,10,-4,17693.64,18457.52,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022/5/3,21592,178,2022,5,3,0.0,13.6,4,2,6,2,6,3,9,3,22741.88,21970.81,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022/5/4,19827,199,2022,5,4,0.0,16.1,5,7,12,-2,4,2,6,2,22741.88,22697.37,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2022/5/5,23646,146,2022,5,5,0.0,18.7,7,0,7,7,5,7,12,-2,22741.88,23356.53,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2022/5/6,15668,174,2022,5,6,0.0,17.8,5,0,5,5,7,0,7,7,22741.88,19710.77,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022/5/7,21577,191,2022,5,7,0.0,17.9,2,3,5,-1,5,0,5,5,22741.88,18786.29,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/5/8,18793,182,2022,5,8,0.0,16.7,5,1,6,4,2,3,5,-1,22741.88,17143.54,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022/5/13,10121,179,2022,5,13,18.0,17.3,4,2,6,2,5,1,6,4,22741.88,19970.56,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022/5/14,12091,184,2022,5,14,8.5,20.4,5,4,9,1,4,2,6,2,22741.88,20046.41,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/5/15,21224,216,2022,5,15,0.0,17.1,1,3,4,-2,5,4,9,1,22741.88,21160.21,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022/5/17,9841,210,2022,5,17,0.0,14.7,1,5,6,-4,1,3,4,-2,22741.88,20806.97,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2022/5/18,12404,202,2022,5,18,0.0,17.5,2,3,5,-1,1,5,6,-4,22741.88,19713.64,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2022/5/27,12234,169,2022,5,27,69.5,20.0,0,1,1,-1,2,3,5,-1,22741.88,21138.49,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022/5/28,18824,195,2022,5,28,0.0,20.9,10,5,15,5,0,1,1,-1,22741.88,20998.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/5/29,22907,168,2022,5,29,0.0,22.6,3,2,5,1,10,5,15,5,22741.88,22562.68,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022/6/7,16975,200,2022,6,7,11.0,15.8,9,4,13,5,3,2,5,1,22359.4,18786.29,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022/6/8,16809,141,2022,6,8,0.0,16.0,3,0,3,3,9,4,13,5,22359.4,17143.54,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2022/6/9,16959,200,2022,6,9,1.0,18.2,3,4,7,-1,3,0,3,3,22359.4,18510.93,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2022/6/10,17994,195,2022,6,10,0.5,20.0,3,6,9,-3,3,4,7,-1,22359.4,17777.52,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022/6/11,24039,211,2022,6,11,11.0,20.1,2,1,3,1,3,6,9,-3,22359.4,21121.18,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/6/12,22139,184,2022,6,12,13.5,20.3,11,0,11,11,2,1,3,1,22359.4,20345.97,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022/6/17,14360,167,2022,6,17,0.0,21.7,4,2,6,2,11,0,11,11,22359.4,20806.97,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022/6/18,16075,165,2022,6,18,2.0,21.5,0,2,2,-2,4,2,6,2,22359.4,19713.64,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/6/19,16949,166,2022,6,19,0.0,23.8,3,2,5,1,0,2,2,-2,22359.4,19628.91,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022/6/28,10520,202,2022,6,28,0.0,29.0,5,2,7,3,3,2,5,1,22359.4,20998.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022/6/29,10786,157,2022,6,29,0.0,29.9,6,2,8,4,5,2,7,3,22359.4,22562.68,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2022/7/2,19768,193,2022,7,2,0.0,29.1,2,3,5,-1,6,2,8,4,19106.44,20570.03,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/7/3,26532,143,2022,7,3,0.0,27.4,0,3,3,-3,2,3,5,-1,19106.44,21970.81,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022/7/12,8889,209,2022,7,12,45.0,25.0,2,4,6,-2,0,3,3,-3,19106.44,20345.97,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022/7/13,8896,180,2022,7,13,10.0,23.0,3,0,3,3,2,4,6,-2,19106.44,19970.56,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2022/7/14,8382,201,2022,7,14,4.5,23.0,2,1,3,1,3,0,3,3,19106.44,20046.41,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2022/7/22,19546,229,2022,7,22,1.5,27.3,9,4,13,5,2,1,3,1,19106.44,19673.16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022/7/23,26641,261,2022,7,23,0.5,28.1,3,3,6,0,9,4,13,5,19106.44,21263.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/7/24,13973,197,2022,7,24,0.0,28.0,2,9,11,-7,3,3,6,0,19106.44,18457.52,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022/8/2,9206,206,2022,8,2,0.0,31.1,4,2,6,2,2,9,11,-7,20720.23,20570.03,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022/8/3,10237,163,2022,8,3,0.0,31.4,3,1,4,2,4,2,6,2,20720.23,21970.81,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2022/8/4,8018,181,2022,8,4,9.5,24.5,3,2,5,1,3,1,4,2,20720.23,22697.37,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2022/8/5,12619,216,2022,8,5,1.5,23.2,4,3,7,1,3,2,5,1,20720.23,23356.53,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022/8/6,19743,167,2022,8,6,0.0,24.3,1,2,3,-1,4,3,7,1,20720.23,19710.77,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/8/7,22737,210,2022,8,7,0.0,26.2,10,4,14,6,1,2,3,-1,20720.23,18786.29,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022/8/16,18340,154,2022,8,16,0.0,28.9,2,0,2,2,10,4,14,6,20720.23,20196.04,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022/8/17,13258,196,2022,8,17,21.0,25.9,3,5,8,-2,2,0,2,2,20720.23,20806.97,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2022/8/18,13372,202,2022,8,18,7.0,24.4,8,5,13,3,3,5,8,-2,20720.23,19713.64,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2022/8/19,18793,199,2022,8,19,0.0,26.4,3,4,7,-1,8,5,13,3,20720.23,19628.91,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022/8/20,19784,171,2022,8,20,2.0,25.0,0,6,6,-6,3,4,7,-1,20720.23,20765.17,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/8/21,15879,203,2022,8,21,0.5,24.9,3,1,4,2,0,6,6,-6,20720.23,20805.45,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022/8/30,13390,158,2022,8,30,2.0,21.5,3,1,4,2,3,1,4,2,20720.23,21898.1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022/8/31,11447,206,2022,8,31,0.5,26.0,2,4,6,-2,3,1,4,2,20720.23,21679.45,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2022/9/6,9882,154,2022,9,6,0.0,26.5,3,2,5,1,2,4,6,-2,20473.55,19710.77,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022/9/7,12497,176,2022,9,7,18.0,25.2,1,7,8,-6,3,2,5,1,20473.55,18786.29,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2022/9/8,11112,197,2022,9,8,15.0,22.6,0,5,5,-5,1,7,8,-6,20473.55,17143.54,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2022/9/10,27516,220,2022,9,10,0.5,24.6,1,2,3,-1,0,5,5,-5,20473.55,17777.52,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/9/11,26539,183,2022,9,11,0.0,23.6,3,0,3,3,1,2,3,-1,20473.55,21121.18,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022/9/17,24167,183,2022,9,17,0.0,25.1,0,3,3,-3,3,0,3,3,20473.55,20806.97,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/9/18,27471,205,2022,9,18,85.5,23.9,3,4,7,-1,0,3,3,-3,20473.55,19713.64,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022/9/19,27475,257,2022,9,19,48.5,26.1,4,6,10,-2,3,4,7,-1,20473.55,19628.91,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2022/9/20,14063,172,2022,9,20,15.5,22.3,4,1,5,3,4,6,10,-2,20473.55,20765.17,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022/9/27,24030,168,2022,9,27,0.0,22.6,4,1,5,3,4,1,5,3,20473.55,21138.49,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022/10/1,27313,225,2022,10,1,0.0,21.8,3,1,4,2,4,1,5,3,16821.42,22001.45,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/10/2,27259,188,2022,10,2,0.0,21.6,2,4,6,-2,3,1,4,2,16821.42,20570.03,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
